symbol,company,industry,tier,price,change_pct,high_52w,low_52w,high_200d,low_200d,from_52w_high_pct,ema20,ema200,above_ema200,rsi14,macd,macd_signal,macd_hist,vol_vs_avg20,consec_days,history_days
SUNDROP,Sundrop Brands Limited,,2,653.15,-0.04,846.3,560.85,751.9,560.85,-22.82,658.82,678.87,False,45.82,-0.058,0.047,-0.106,0.53,-3,248
SURANASOL,Surana Solar Limited,,2,25.01,-0.04,34.58,18.78,29.31,18.78,-27.67,25.76,26.8,False,39.37,-0.21,-0.12,-0.091,0.44,-5,248
EKC,Everest Kanto Cylinder Limited,,2,98.75,-0.05,151.72,90.89,128.89,90.89,-34.91,104.96,115.71,False,26.97,-2.954,-2.226,-0.727,1.51,-2,249
NAHARINDUS,Nahar Industrial Enterprises Limited,,2,127.3,-0.05,147.6,84.16,147.6,84.16,-13.75,131.57,116.42,True,45.64,1.823,3.371,-1.548,0.47,-6,248
REDINGTON,Redington Ltd.,Services,1,399.85,-0.06,400.1,195.65,400.1,195.65,-0.06,375.07,286.17,True,67.95,16.632,16.195,0.438,1.57,-1,252
DEEPINDS,Deep Industries Limited,,2,734.7,-0.06,818.7,330.29,818.7,330.29,-10.26,727.41,534.12,True,55.44,33.949,41.499,-7.551,0.43,-1,251
EFCIL,EFC (I) Limited,,2,177.95,-0.06,329.85,173.82,308.0,173.82,-46.05,188.52,216.4,False,36.02,-2.94,-0.777,-2.163,0.65,-3,251
INOXGREEN,Inox Green Energy Services Limited,,2,173.11,-0.06,272.2,135.01,219.54,135.01,-36.4,174.86,183.15,False,46.39,-1.688,-2.605,0.916,1.22,-2,249
MANGLMCEM,Mangalam Cement Limited,,2,988.8,-0.06,1098.2,683.86,1098.2,683.86,-9.96,1025.29,889.34,True,42.6,14.834,27.496,-12.662,0.18,-2,247
SMARTWORKS,Smartworks Coworking Spaces Limited,,2,519.9,-0.06,606.65,372.45,552.65,372.45,-14.3,526.13,480.96,True,48.72,5.979,10.307,-4.329,0.5,-1,250
IGL,Indraprastha Gas Ltd.,Oil Gas & Consumable Fuels,1,148.56,-0.07,215.97,145.62,192.33,145.62,-31.21,150.87,165.42,False,42.95,-0.566,-0.285,-0.281,2.48,-4,252
DCBBANK,DCB Bank Limited,,2,218.35,-0.07,229.55,122.13,229.55,157.01,-4.88,217.05,184.24,True,56.31,6.356,7.926,-1.57,0.49,-4,252
GCSL,Gretex Corporate Services Limited,,2,594.35,-0.07,614.8,220.2,614.8,281.27,-3.33,573.11,427.55,True,63.17,23.899,23.232,0.666,0.88,-2,248
GFLLIMITED,GFL Limited,,2,54.65,-0.07,77.13,37.54,62.81,37.54,-29.15,56.15,51.27,True,48.44,1.656,2.304,-0.648,0.29,-3,247
PREMEXPLN,Premier Explosives Limited,,2,667.85,-0.07,808.5,381.5,808.5,381.5,-17.4,666.89,617.6,True,50.57,0.134,-0.606,0.74,0.91,-1,249
SIRCA,Sirca Paints India Limited,,2,406.25,-0.07,531.97,389.08,501.17,389.08,-23.63,424.8,436.58,False,32.22,-5.101,-0.886,-4.215,0.87,-1,252
NATIONALUM,National Aluminium Co. Ltd.,Metals & Mining,1,355.7,-0.08,438.2,193.69,438.2,257.8,-18.83,369.51,351.32,True,40.48,-5.542,-2.182,-3.36,0.64,-1,251
ATUL,Atul Ltd.,Chemicals,1,6076.0,-0.09,7073.12,5636.71,7073.12,5636.71,-14.1,6369.48,6451.26,False,31.91,-113.091,-74.88,-38.212,0.62,-3,249
BBL,Bharat Bijlee Limited,,2,2178.2,-0.09,3275.72,2042.23,3174.94,2042.23,-33.5,2285.52,2604.95,False,29.64,-60.178,-55.354,-4.823,1.02,-2,249
SALZERELEC,Salzer Electronics Limited,,2,550.45,-0.09,912.71,488.86,768.52,488.86,-39.69,552.61,628.08,False,46.49,-6.103,-8.121,2.019,0.81,-2,252
SKFINDUS,SKF India (Industrial) Limited,,2,2940.3,-0.09,3062.8,2015.84,3062.8,2015.84,-4.0,2901.61,2595.89,True,55.54,45.138,57.577,-12.439,0.52,-1,194
CESC,CESC Ltd.,Power,1,141.53,-0.1,191.62,135.41,191.62,135.41,-26.14,147.63,158.16,False,30.52,-3.667,-3.299,-0.368,2.15,-3,251
CANBK,Canara Bank,Financial Services,1,123.78,-0.1,153.85,111.72,153.85,119.51,-19.55,125.23,129.18,False,41.16,-1.302,-1.138,-0.164,0.95,-1,252
GALAPREC,Gala Precision Engineering Limited,,2,998.9,-0.1,1234.0,689.4,1234.0,689.4,-19.05,1031.12,938.07,True,41.17,-14.998,-12.672,-2.326,0.32,-1,250
LUMAXIND,Lumax Industries Limited,,2,5760.5,-0.1,6639.42,4229.3,6639.42,4587.57,-13.24,5966.2,5367.7,True,43.76,53.199,129.395,-76.196,0.56,-2,248
ASIANPAINT,Asian Paints Ltd.,Consumer Durables,1,2451.3,-0.11,2942.97,2103.05,2942.97,2103.05,-16.71,2519.41,2571.22,False,33.92,-60.955,-56.005,-4.949,1.83,-1,252
LOVABLE,Lovable Lingerie Limited,,2,69.67,-0.11,101.68,55.71,84.89,55.71,-31.48,71.38,76.15,False,41.51,-0.646,-0.504,-0.142,0.25,-3,250
MUTHOOTMF,Muthoot Microfin Limited,,2,187.41,-0.11,255.81,145.46,255.81,145.46,-26.74,201.75,196.13,False,31.87,-7.297,-6.432,-0.865,0.79,-2,249
RPEL,Raghav Productivity Enhancers Limited,,2,1652.4,-0.11,1885.2,565.92,1885.2,565.92,-12.35,1667.3,1127.78,True,51.07,47.006,78.22,-31.214,0.58,-1,251
VIKRAN,Vikran Engineering Limited,,2,56.0,-0.11,114.53,51.74,103.58,51.74,-51.1,59.08,74.92,False,30.9,-2.522,-2.615,0.093,0.68,-1,251
ASAHIINDIA,Asahi India Glass Ltd.,Automobile and Auto Components,1,950.7,-0.12,1064.22,782.79,1049.74,782.79,-10.67,954.38,907.42,True,51.16,10.887,13.792,-2.906,0.31,-3,251
CHALET,Chalet Hotels Ltd.,Consumer Services,1,844.1,-0.12,1053.43,701.5,911.41,701.5,-19.87,873.3,850.03,False,39.67,3.135,10.851,-7.716,0.37,-2,250
LTTS,L&T Technology Services Ltd.,Information Technology,1,3347.5,-0.12,4643.84,3041.31,4643.84,3041.31,-27.92,3428.75,3599.63,False,38.09,-49.265,-30.463,-18.802,1.29,-1,251
ARENTERP,Rajdarshan Industries Limited,,2,32.6,-0.12,59.41,31.27,59.41,31.27,-45.13,35.05,39.63,False,37.09,-1.365,-1.089,-0.275,0.37,-2,247
AXITA,Axita Cotton Limited,,2,7.99,-0.12,12.0,7.2,12.0,7.2,-33.42,7.85,8.01,False,69.35,0.135,0.143,-0.007,0.46,-1,249
GOKULAGRO,Gokul Agro Resources Limited,,2,218.43,-0.12,252.85,152.82,252.85,152.82,-13.61,230.91,212.37,True,33.3,-2.202,0.758,-2.96,0.29,-2,249
REPCOHOME,Repco Home Finance Limited,,2,346.3,-0.12,448.04,336.6,433.35,336.6,-22.71,358.08,383.76,False,34.68,-6.193,-5.982,-0.211,0.88,-3,251
DHUNINV,Dhunseri Investments Limited,,2,977.2,-0.13,1459.78,679.35,1340.65,679.35,-33.06,995.0,1000.71,False,48.14,9.579,18.292,-8.713,0.09,-2,247
GOODYEAR,Goodyear India Limited,,2,712.05,-0.13,1234.96,697.04,1234.96,697.04,-42.34,738.03,917.72,False,28.47,-15.704,-13.982,-1.721,0.76,-2,111
ELPROINTL,Elpro International Limited,,2,173.26,-0.14,180.06,105.35,180.06,105.35,-3.78,174.23,146.86,True,44.53,-0.447,-0.298,-0.149,0.09,-1,105
KEYFINSERV,Keynote Financial Services Limited,,2,246.25,-0.14,360.0,227.55,338.85,227.55,-31.6,250.42,265.38,False,44.02,-3.694,-2.946,-0.748,0.91,-1,248
SUMMITSEC,Summit Securities Limited,,2,1391.7,-0.14,2426.5,1318.8,2097.0,1318.8,-42.65,1423.97,1633.97,False,37.64,-16.981,-17.004,0.023,0.49,-3,249
VERANDA,Veranda Learning Solutions Limited,,2,217.97,-0.14,262.44,131.74,259.53,131.74,-16.94,235.85,220.98,False,32.79,-5.507,-2.459,-3.048,0.2,-4,249
FCL,Fineotex Chemical Limited,,2,52.99,-0.15,58.71,19.22,58.71,19.22,-9.74,52.28,35.59,True,56.22,3.001,3.384,-0.383,0.63,-3,251
AUTOAXLES,Automotive Axles Limited,,2,1659.0,-0.16,2073.21,1520.63,2073.21,1520.63,-19.98,1703.43,1757.55,False,36.24,-30.711,-26.967,-3.744,0.49,-2,248
GLOSTERLTD,Gloster Limited,,2,578.0,-0.16,729.45,487.97,729.45,487.97,-20.76,597.91,623.17,False,35.08,-14.54,-15.036,0.496,0.32,-1,249
SOLARWORLD,Solarworld Energy Solutions Limited,,2,133.56,-0.16,338.4,131.42,292.95,131.42,-60.53,144.43,203.65,False,25.86,-8.296,-8.29,-0.006,0.5,-1,243
STCINDIA,The State Trading Corporation of India Limited,,2,111.08,-0.16,145.09,97.82,145.09,97.82,-23.44,114.99,119.65,False,31.52,-1.94,-1.537,-0.402,0.3,-4,249
SUDEEPPHRM,Sudeep Pharma Limited,,2,1105.4,-0.16,1344.2,529.06,1344.2,529.06,-17.77,1173.26,846.43,True,44.03,34.865,63.215,-28.35,0.99,-6,202
UCOBANK,UCO Bank,Financial Services,1,23.68,-0.17,33.03,22.08,30.1,22.08,-28.31,24.64,26.66,False,27.56,-0.583,-0.507,-0.077,1.07,-2,250
TINNARUBR,Tinna Rubber and Infrastructure Limited,,2,1000.75,-0.17,1186.08,534.28,1186.08,534.28,-15.63,1021.2,892.12,True,45.46,-10.819,-8.659,-2.16,0.49,-1,249
NAHARPOLY,Nahar Poly Films Limited,,2,225.84,-0.18,312.8,202.1,277.86,202.1,-27.8,239.33,252.69,False,33.46,-5.142,-3.658,-1.484,0.79,-5,247
BOROSCI,Borosil Scientific Limited,,2,118.29,-0.19,173.52,100.97,173.52,100.97,-31.83,127.07,133.81,False,28.44,-4.698,-4.387,-0.311,0.63,-3,250
HONDAPOWER,Honda India Power Products Limited,,2,1922.9,-0.19,2859.66,1827.08,2420.3,1827.08,-32.76,2000.98,2206.54,False,27.34,-38.343,-30.103,-8.24,0.58,-3,247
DCM,DCM  Limited,,2,76.27,-0.2,100.06,55.37,100.06,55.37,-23.78,78.22,86.08,False,38.19,-2.437,-2.646,0.209,0.88,-1,247
NINSYS,NINtec Systems Limited,,2,709.35,-0.2,914.15,286.6,914.15,286.6,-22.4,719.02,613.36,True,37.75,-12.961,-16.105,3.144,1.18,-1,248
TNPL,Tamil Nadu Newsprint & Papers Limited,,2,148.09,-0.2,157.53,119.32,157.16,119.32,-5.99,146.86,143.02,True,53.64,2.045,1.723,0.322,0.53,-2,249
RECLTD,REC Ltd.,Financial Services,1,312.0,-0.21,377.31,300.29,377.31,300.29,-17.31,319.37,343.29,False,36.15,-7.699,-8.305,0.606,1.03,-1,251
AVANTIFEED,Avanti Feeds Limited,,2,770.35,-0.21,1486.54,626.45,1486.54,738.28,-48.18,817.49,968.18,False,33.14,-27.677,-27.189,-0.488,0.66,-2,249
BIMETAL,Bimetal Bearings Limited,,2,638.65,-0.21,701.35,462.01,701.35,462.01,-8.94,636.22,570.82,True,50.83,-0.397,-2.151,1.754,1.42,-4,109
MUFTI,Credo Brands Marketing Limited,,2,72.34,-0.21,115.94,62.42,104.42,62.42,-37.61,74.42,85.01,False,37.52,-1.548,-1.627,0.079,0.51,-2,249
ORISSAMINE,The Orissa Minerals Development Company Limited,,2,3821.2,-0.21,5800.0,3125.5,5162.0,3125.5,-34.12,4151.53,4267.4,False,26.82,-133.08,-66.104,-66.976,3.04,-3,251
PARACABLES,Paramount Communications Limited,,2,60.7,-0.21,74.13,28.56,74.13,28.56,-18.12,63.81,55.01,True,40.01,-0.536,-0.126,-0.41,0.61,-3,251
PROZONER,Prozone Realty Limited,,2,52.61,-0.21,72.77,41.04,64.65,41.04,-27.7,47.97,48.82,True,73.23,2.41,1.632,0.778,1.07,-2,248
SBC,SBC Exports Limited,,2,47.63,-0.21,48.68,21.38,48.68,26.62,-2.16,45.06,36.11,True,73.55,1.985,1.559,0.426,1.14,-2,250
SHIVAUM,Shiv Aum Steels Limited,,2,469.0,-0.21,470.0,275.0,470.0,275.0,-0.21,453.27,369.86,True,69.25,9.828,8.844,0.985,0.03,-1,247
ASPINWALL,Aspinwall and Company Limited,,2,250.3,-0.22,266.36,197.58,263.56,197.58,-6.03,253.35,239.74,True,48.08,1.923,3.149,-1.226,0.85,-2,247
BVCL,Barak Valley Cements Limited,,2,40.71,-0.22,54.26,32.08,51.87,32.08,-24.97,42.31,43.33,False,40.61,-0.071,0.243,-0.314,0.15,-2,248
HARDWYN,Hardwyn India Limited,,2,9.04,-0.22,19.49,8.62,19.49,8.93,-53.62,9.42,12.9,False,28.4,-0.56,-0.711,0.15,1.65,-2,249
NSIL,Nalwa Sons Investments Limited,,2,5397.5,-0.22,8373.0,4730.5,6781.0,4730.5,-35.54,5595.59,5874.82,False,33.68,-24.922,11.889,-36.811,0.58,-7,248
SUNCLAY,Sundaram Clayton Limited,,2,1254.6,-0.22,1782.11,1130.08,1527.8,1130.08,-29.6,1279.36,1353.61,False,42.21,-4.763,-1.759,-3.003,0.36,-1,250
TPLPLASTEH,TPL Plastech Limited,,2,64.49,-0.22,85.51,50.52,85.51,50.52,-24.58,69.29,70.09,False,28.16,-2.841,-2.362,-0.479,0.87,-3,251
DCMSHRIRAM,DCM Shriram Ltd.,Diversified,1,984.0,-0.23,1317.11,960.35,1296.87,960.35,-25.29,1010.88,1093.43,False,35.03,-11.413,-7.358,-4.055,0.46,-3,250
EMAMILTD,Emami Ltd.,Fast Moving Consumer Goods,1,368.45,-0.23,590.41,363.65,539.29,363.65,-37.59,376.07,437.16,False,40.97,-8.46,-9.097,0.637,2.02,-2,251
MANAPPURAM,Manappuram Finance Ltd.,Financial Services,1,319.15,-0.23,370.78,249.98,370.78,249.98,-13.92,333.7,315.34,True,35.6,-7.777,-5.783,-1.993,0.78,-1,251
BHARATWIRE,Bharat Wire Ropes Limited,,2,167.69,-0.23,252.83,153.96,252.83,153.96,-33.67,178.44,191.68,False,30.15,-6.392,-5.775,-0.617,0.92,-2,250
CENTUM,Centum Electronics Limited,,2,4333.3,-0.23,4376.9,2089.56,4376.9,2089.56,-1.0,3989.02,3234.99,True,66.73,196.234,151.673,44.561,0.45,-1,250
GLOBECIVIL,Globe Civil Projects Limited,,2,42.46,-0.23,76.71,33.86,67.2,33.86,-44.65,44.43,48.95,False,41.21,0.09,0.687,-0.597,0.16,-9,249
SHYAMMETL,Shyam Metalics and Energy Ltd.,Capital Goods,1,1048.0,-0.24,1099.8,758.11,1099.8,758.11,-4.71,1054.25,942.64,True,50.34,14.647,17.614,-2.967,0.35,-3,249
VIJAYA,Vijaya Diagnostic Centre Ltd.,Healthcare,1,1438.3,-0.24,1516.3,860.21,1516.3,860.21,-5.14,1472.55,1239.52,True,44.27,11.762,21.66,-9.898,1.15,-2,248
JUNIPER,Juniper Hotels Limited,,2,214.32,-0.24,306.75,189.94,261.39,189.94,-30.13,213.83,219.28,False,53.32,4.362,4.912,-0.55,1.7,-2,250
KAMOPAINTS,Kamdhenu Ventures Limited,,2,4.21,-0.24,9.19,3.64,7.25,3.64,-54.19,4.42,5.45,False,33.66,-0.081,-0.059,-0.023,0.58,-2,248
PRECOT,Precot Limited,,2,654.45,-0.25,851.12,301.88,851.12,301.88,-23.11,692.64,633.14,True,35.11,-25.013,-23.409,-1.604,0.15,-3,247
WESTLIFE,WESTLIFE FOODWORLD LIMITED,,2,549.05,-0.25,740.29,416.56,594.85,416.56,-25.83,555.95,533.54,True,47.83,1.4,3.33,-1.93,0.09,-3,250
DEEPAKNTR,Deepak Nitrite Ltd.,Chemicals,1,1586.3,-0.26,1867.37,1280.95,1867.37,1280.95,-15.05,1658.7,1668.6,False,35.08,-38.05,-22.215,-15.835,1.22,-1,250
KHAICHEM,Khaitan Chemicals & Fertilizers Limited,,2,50.47,-0.26,130.45,43.2,85.75,43.2,-61.31,53.38,64.61,False,39.45,-0.377,0.241,-0.617,0.78,-2,248
JAINREC,Jain Resource Recycling Ltd.,Metals & Mining,1,274.05,-0.27,571.5,274.05,571.5,274.05,-52.05,286.87,355.39,False,35.45,-8.262,-8.79,0.528,0.45,-1,240
IDEAFORGE,Ideaforge Technology Limited,,2,702.35,-0.27,964.9,371.75,964.9,371.75,-27.21,766.1,694.48,True,27.28,-30.743,-24.717,-6.026,0.98,-2,250
IIFLCAPS,IIFL Capital Services Limited,,2,335.6,-0.27,391.85,244.15,391.85,244.15,-14.35,337.22,326.46,True,46.06,0.353,0.461,-0.108,1.55,-2,249
ORKLAINDIA,Orkla India Limited,,2,578.25,-0.27,713.65,537.45,650.2,537.45,-18.97,581.79,608.83,False,48.45,2.889,3.975,-1.085,0.36,-3,219
GPIL,Godawari Power & Ispat Ltd.,Capital Goods,1,236.49,-0.28,304.59,226.14,304.59,226.14,-22.36,243.32,258.6,False,41.69,-0.878,-0.407,-0.472,0.87,-2,250
SHARDAMOTR,Sharda Motor Industries Limited,,2,930.55,-0.28,1174.4,708.0,977.15,708.0,-20.76,906.1,896.91,True,59.49,11.367,6.558,4.808,1.45,-3,248
TARSONS,Tarsons Products Limited,,2,302.3,-0.28,361.5,166.46,361.5,166.46,-16.38,323.73,270.16,True,37.06,-3.142,2.309,-5.451,0.77,-9,249
CELLO,Cello World Limited,,2,322.45,-0.29,657.69,322.45,583.67,322.45,-50.97,340.83,420.2,False,29.41,-9.042,-6.972,-2.07,1.15,-3,249
CNL,Creative Newtech Limited,,2,1065.5,-0.29,1279.6,528.15,1279.6,528.15,-16.73,1154.11,836.25,True,39.1,-2.901,26.866,-29.766,0.8,-2,247
GATEWAY,Gateway Distriparks Limited,,2,52.34,-0.29,61.73,47.44,61.36,47.44,-15.21,53.74,56.32,False,36.72,-0.653,-0.62,-0.033,0.42,-2,250
GROBTEA,The Grob Tea Company Limited,,2,938.95,-0.29,1201.38,804.64,1026.96,804.64,-21.84,954.55,942.06,False,46.44,3.906,10.177,-6.272,0.04,-3,249
JSWHL,JSW Holdings Limited,,2,10935.0,-0.29,22165.0,10655.0,22165.0,10655.0,-50.67,11421.86,13698.56,False,38.53,-119.164,-56.623,-62.541,0.39,-2,249
KPIGREEN,KPI Green Energy Limited,,2,276.35,-0.29,538.25,276.35,502.45,276.35,-48.66,301.76,393.52,False,19.74,-18.231,-17.948,-0.283,0.8,-2,250
MMP,MMP Industries Limited,,2,456.35,-0.29,478.5,188.15,478.5,188.15,-4.63,417.14,298.4,True,67.14,32.702,30.46,2.242,0.45,-2,247
BSOFT,Birlasoft Ltd.,Information Technology,1,280.4,-0.3,458.73,268.24,458.73,268.24,-38.87,288.22,332.07,False,40.11,-5.815,-5.382,-0.433,0.8,-2,251
ADVAIT,Advait Energy Transitions Limited,,2,1990.4,-0.3,2448.22,1374.26,2448.22,1374.26,-18.7,2092.8,1933.0,True,38.39,-40.001,-27.066,-12.935,0.36,-3,166
SHAH,Shah Metacorp Limited,,2,3.34,-0.3,5.78,3.16,5.78,3.16,-42.21,3.58,4.37,False,40.88,-0.159,-0.164,0.005,0.07,-3,247
APTUS,Aptus Value Housing Finance India Ltd.,Financial Services,1,239.16,-0.31,327.38,192.77,306.85,192.77,-26.95,251.93,267.18,False,29.8,-5.038,-3.94,-1.098,0.85,-3,251
BLUSPRING,Bluspring Enterprises Limited,,2,123.34,-0.31,138.96,44.72,138.96,44.72,-11.24,126.85,94.39,True,47.94,1.78,3.442,-1.661,0.26,-4,251
LIBERTSHOE,Liberty Shoes Limited,,2,217.94,-0.31,373.9,213.11,299.4,213.11,-41.71,234.77,265.0,False,27.78,-7.739,-6.331,-1.408,1.32,-4,248
SIYSIL,Siyaram Silk Mills Limited,,2,514.45,-0.31,805.29,429.35,678.32,429.35,-36.12,553.74,597.49,False,29.8,-23.389,-20.546,-2.843,0.7,-3,251
VIKRAMSOLR,Vikram Solar Limited,,2,163.37,-0.31,348.35,156.8,251.25,156.8,-53.1,167.88,209.93,False,40.34,-2.818,-2.674,-0.144,0.34,-1,251
IFGLEXPOR,IFGL Refractories Limited,,2,197.64,-0.32,299.67,121.65,235.09,121.65,-34.05,206.88,200.71,False,39.69,-3.084,-1.768,-1.316,0.45,-3,251
KCP,KCP Limited,,2,158.64,-0.32,203.49,124.8,184.14,124.8,-22.04,162.82,168.52,False,42.69,-0.395,0.564,-0.959,0.23,-2,248
RAJMET,Rajnandini Metal Limited,,2,3.12,-0.32,4.88,2.9,4.88,2.9,-36.07,3.2,3.74,False,40.28,-0.042,-0.045,0.003,0.18,-3,250
RUSTOMJEE,Keystone Realtors Limited,,2,338.35,-0.32,624.8,338.35,546.2,338.35,-45.85,362.03,429.67,False,23.08,-11.746,-8.908,-2.838,0.45,-2,248
TGBHOTELS,TGB Banquets And Hotels Limited,,2,9.37,-0.32,12.91,7.56,10.96,7.56,-27.42,9.53,9.64,False,47.3,0.065,0.1,-0.035,0.43,-2,249
BLKASHYAP,B. L. Kashyap and Sons Limited,,2,51.33,-0.33,66.81,42.81,62.28,42.81,-23.17,54.74,54.93,False,38.67,-0.284,0.256,-0.54,0.39,-3,249
GREENPOWER,Orient Green Power Company Limited,,2,9.06,-0.33,14.34,8.04,12.74,8.04,-36.82,9.33,10.73,False,36.39,-0.146,-0.157,0.011,0.59,-2,250
PRIMO,Primo Chemicals Limited,,2,21.28,-0.33,26.11,16.85,26.11,16.85,-18.5,21.77,22.93,False,45.65,-0.295,-0.444,0.148,0.2,-3,248
RKDL,Ravi Kumar Distilleries Limited,,2,17.94,-0.33,29.57,16.83,25.63,16.83,-39.33,18.36,20.79,False,38.73,-0.204,-0.177,-0.027,1.58,-3,248
VINATIORGA,Vinati Organics Limited,,2,1249.7,-0.33,1775.06,1200.85,1613.06,1200.85,-29.6,1294.16,1389.45,False,33.39,-13.892,-6.77,-7.121,0.88,-1,251
EIDPARRY,E.I.D. Parry (India) Ltd.,Fast Moving Consumer Goods,1,700.7,-0.34,1094.1,700.7,1068.7,700.7,-35.96,747.21,835.0,False,27.13,-22.194,-13.223,-8.971,1.21,-1,251
NDRAUTO,Ndr Auto Components Limited,,2,670.55,-0.34,1159.29,607.86,886.81,607.86,-42.16,725.23,817.52,False,23.38,-29.112,-25.79,-3.322,0.93,-8,248
SCHAND,S Chand And Company Limited,,2,133.28,-0.34,187.44,128.3,172.76,128.3,-28.89,136.38,152.49,False,41.08,-1.815,-2.029,0.214,1.34,-2,247
VIPCLOTHNG,VIP Clothing Limited,,2,20.5,-0.34,40.56,14.79,36.0,14.79,-49.46,20.69,24.8,False,46.02,-0.122,-0.251,0.128,0.21,-2,248
CLEDUCATE,CL Educate Limited,,2,56.94,-0.35,102.49,38.06,88.09,38.06,-44.44,59.74,62.04,False,41.64,-0.35,0.339,-0.689,0.51,-3,247
NCLIND,NCL Industries Limited,,2,172.42,-0.35,208.73,146.51,207.11,146.51,-17.4,174.57,182.35,False,43.83,-0.505,-0.64,0.135,0.63,-4,248
TRANSRAILL,Transrail Lighting Limited,,2,408.75,-0.35,790.74,404.9,606.39,404.9,-48.31,426.36,524.64,False,28.64,-15.971,-15.817,-0.154,0.55,-1,252
HEXT,Hexaware Technologies Ltd.,Information Technology,1,524.55,-0.36,777.85,399.45,777.85,399.45,-32.56,528.16,562.92,False,45.75,-9.887,-10.322,0.435,0.44,-1,251
OIL,Oil India Ltd.,Oil Gas & Consumable Fuels,1,475.7,-0.36,517.24,389.19,517.24,391.35,-8.03,482.7,452.71,True,46.95,4.863,7.748,-2.885,1.6,-2,252
HARIOMPIPE,Hariom Pipe Industries Limited,,2,350.35,-0.36,549.53,270.15,441.75,270.15,-36.25,358.95,385.99,False,41.61,-4.298,-5.786,1.488,1.2,-5,249
RPTECH,Rashi Peripherals Limited,,2,794.45,-0.36,900.78,314.43,900.78,324.25,-11.8,816.63,599.88,True,45.29,-4.299,-0.652,-3.647,0.53,-2,250
GABRIEL,Gabriel India Ltd.,Automobile and Auto Components,1,1295.7,-0.37,1584.42,821.4,1584.42,821.4,-18.22,1364.48,1205.39,True,37.78,-22.676,-13.269,-9.407,0.98,-2,250
ECLERX,eClerx Services Ltd.,Services,1,1915.6,-0.38,2472.13,1324.17,2472.13,1324.17,-22.51,1909.97,1809.09,True,52.5,20.168,27.181,-7.014,0.76,-2,252
RAJSREESUG,Rajshree Sugars & Chemicals Limited,,2,31.87,-0.38,41.94,25.64,40.38,25.64,-24.01,33.92,33.75,False,39.96,-0.565,0.059,-0.623,0.28,-1,251
SEDEMAC,SEDEMAC Mechatronics Limited,,2,3110.6,-0.38,3261.4,1441.3,3261.4,1441.3,-4.62,2979.23,2277.46,True,59.78,15.508,8.993,6.515,1.9,-1,132
VAKRANGEE,Vakrangee Limited,,2,5.25,-0.38,9.35,4.68,8.12,4.68,-43.85,5.65,6.61,False,19.82,-0.162,-0.107,-0.055,1.23,-8,249
CRISIL,CRISIL Ltd.,Financial Services,1,4578.8,-0.39,4972.56,3689.72,4829.5,3689.72,-7.92,4645.52,4387.96,True,47.57,55.421,82.872,-27.451,1.3,-3,249
BOMDYEING,Bombay Dyeing & Mfg Company Limited,,2,107.16,-0.39,184.5,92.4,140.49,92.4,-41.92,112.6,126.72,False,31.53,-2.185,-1.873,-0.313,0.47,-2,250
INNOVISION,Innovision Limited,,2,254.45,-0.39,376.7,247.25,376.7,247.25,-32.45,262.01,312.78,False,42.77,-4.667,-5.025,0.358,0.11,-1,125
KUANTUM,Kuantum Papers Limited,,2,75.69,-0.39,110.96,63.81,94.74,63.81,-31.79,75.31,81.02,False,51.3,0.047,-0.265,0.312,0.32,-2,247
TARIL,Transformers And Rectifiers (India) Ltd.,Capital Goods,1,275.75,-0.4,535.76,229.37,358.62,229.37,-48.53,292.33,326.36,False,29.34,-6.282,-3.854,-2.427,0.57,-3,251
ORIENTALTL,Oriental Trimex Limited,,2,5.0,-0.4,10.5,4.5,8.67,4.5,-52.38,5.09,6.56,False,41.54,-0.046,-0.054,0.008,0.67,-4,248
COROMANDEL,Coromandel International Ltd.,Chemicals,1,1929.8,-0.41,2396.41,1743.9,2396.41,1743.9,-19.47,1955.04,2053.46,False,41.65,-20.426,-22.772,2.346,0.91,-2,251
BBTCL,B&B Triplewall Containers Limited,,2,224.0,-0.41,248.14,159.75,248.14,159.75,-9.73,229.44,210.1,True,45.55,-0.359,0.855,-1.214,0.09,-3,247
MADRASFERT,Madras Fertilizers Limited,,2,60.27,-0.41,90.95,53.06,83.07,53.06,-33.73,64.11,70.35,False,27.38,-1.419,-0.876,-0.543,0.38,-8,247
OAL,Oriental Aromatics Limited,,2,508.85,-0.41,540.3,235.09,540.3,235.09,-5.82,477.0,348.64,True,63.73,40.804,39.792,1.012,0.18,-2,249
KIRLPNU,Kirloskar Pneumatic Company Limited,,2,695.2,-0.42,1040.98,495.95,1040.98,495.95,-33.22,732.91,713.28,False,33.28,-13.955,-11.538,-2.417,0.9,-2,249
SIGNPOST,Signpost India Limited,,2,263.55,-0.42,326.29,198.2,326.29,198.2,-19.23,264.1,265.5,False,48.38,-2.198,-4.693,2.496,0.21,-2,247
BRNL,Bharat Road Network Limited,,2,16.24,-0.43,25.62,16.24,24.43,16.24,-36.61,16.98,19.3,False,21.1,-0.292,-0.218,-0.074,1.45,-2,248
WIPL,The Western India Plywoods Limited,,2,168.0,-0.43,177.05,141.83,177.05,141.83,-5.11,166.96,161.92,True,51.71,0.289,-0.109,0.398,0.64,-2,247
COHANCE,Cohance Lifesciences Ltd.,Healthcare,1,438.0,-0.44,912.7,279.9,549.1,279.9,-52.01,444.1,482.48,False,46.11,-3.057,-0.754,-2.303,0.88,-1,252
